,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
0,1-Harris-Trump-Reuters-Poll_avg,0.375,0.3392857142857143,0.125,0.75,0.3392857142857143,1.0,0.75,0.3392857142857143,0.3392857142857143,0.125,0.625,0.045454545454545456,7.5,2.5,1.0,21.0
1,1-Harris-Trump-Reuters-Poll_vv3,0.4,0.25,0.1,0.5,0.25,1.0,0.5,0.25,0.25,0.1,0.6,0.09090909090909091,8.0,2.0,2.0,22.0
2,1-Harris-Trump-Reuters-Poll_vv4,0.35,0.42857142857142855,0.15,1.0,0.42857142857142855,1.0,1.0,0.42857142857142855,0.42857142857142855,0.15,0.65,0.0,7.0,3.0,0.0,20.0
3,10-Nebraska-voting-rights_avg,0.875,0.9285714285714286,0.8125,0.8571428571428571,0.7857142857142857,0.8452380952380952,0.8571428571428571,0.5714285714285714,0.6428571428571428,0.6875,0.125,0.15555555555555556,7.0,6.0,1.5,9.5
4,10-Nebraska-voting-rights_vv3,0.875,1.0,0.875,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.75,0.125,0.2,7.0,6.0,2.0,10.0
5,10-Nebraska-voting-rights_vv4,0.875,0.8571428571428571,0.75,0.8571428571428571,0.7142857142857143,0.8333333333333334,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.625,0.125,0.1111111111111111,7.0,6.0,1.0,9.0
6,11-Nebraska-felons-crim-justice_avg,0.825,0.8611111111111112,0.7,0.7944444444444445,0.7388888888888889,0.8564102564102565,0.7666666666666666,0.5222222222222221,0.7944444444444445,0.55,0.175,0.045454545454545456,16.5,12.5,1.0,21.0
7,11-Nebraska-felons-crim-justice_vv3,0.75,1.0,0.75,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.6,0.8666666666666667,0.55,0.25,0.0,15.0,14.0,0.0,20.0
8,11-Nebraska-felons-crim-justice_vv4,0.9,0.7222222222222222,0.65,0.7222222222222222,0.6111111111111112,0.8461538461538461,0.6666666666666666,0.4444444444444444,0.7222222222222222,0.55,0.1,0.09090909090909091,18.0,11.0,2.0,22.0
9,12-kids-lead-poisoning_avg,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,2.0,0.5,1.0,3.0
10,12-kids-lead-poisoning_vv3,1.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.3333333333333333,2.0,1.0,1.0,3.0
11,12-kids-lead-poisoning_vv4,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0,1.0,3.0
12,13-pilot-curb-evictions_avg,0.75,0.8221153846153846,0.6071428571428572,0.7596153846153846,0.7596153846153846,0.9285714285714286,0.7596153846153846,0.4807692307692308,0.5961538461538461,0.32142857142857145,0.25,0.2700534759358289,10.5,8.0,5.5,19.5
13,13-pilot-curb-evictions_vv3,0.9285714285714286,0.7692307692307693,0.7142857142857143,0.7692307692307693,0.7692307692307693,1.0,0.7692307692307693,0.46153846153846156,0.6923076923076923,0.6428571428571429,0.07142857142857142,0.36363636363636365,13.0,10.0,8.0,22.0
14,13-pilot-curb-evictions_vv4,0.5714285714285714,0.875,0.5,0.75,0.75,0.8571428571428571,0.75,0.5,0.5,0.0,0.42857142857142855,0.17647058823529413,8.0,6.0,3.0,17.0
15,14-many-police-calls_avg,0.41304347826086957,0.7833333333333333,0.32608695652173914,0.7333333333333334,0.7333333333333334,0.9444444444444444,0.7333333333333334,0.2111111111111111,0.8388888888888889,0.2826086956521739,0.5869565217391304,0.07852564102564102,9.5,7.5,2.0,25.0
16,14-many-police-calls_vv3,0.391304347826087,0.6666666666666666,0.2608695652173913,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.2222222222222222,0.7777777777777778,0.21739130434782608,0.6086956521739131,0.11538461538461539,9.0,6.0,3.0,26.0
17,14-many-police-calls_vv4,0.43478260869565216,0.9,0.391304347826087,0.8,0.8,0.8888888888888888,0.8,0.2,0.9,0.34782608695652173,0.5652173913043478,0.041666666666666664,10.0,9.0,1.0,24.0
18,15-Newsom-declares-emergency_avg,0.7666666666666666,0.9128787878787878,0.7,0.8712121212121212,0.8712121212121212,0.9545454545454546,0.8712121212121212,0.08712121212121213,0.39015151515151514,0.26666666666666666,0.23333333333333334,0.46153846153846156,11.5,10.5,13.0,28.0
19,15-Newsom-declares-emergency_vv3,0.7333333333333333,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091,0.09090909090909091,0.36363636363636365,0.26666666666666666,0.26666666666666666,0.4230769230769231,11.0,10.0,11.0,26.0
20,15-Newsom-declares-emergency_vv4,0.8,0.9166666666666666,0.7333333333333333,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.08333333333333333,0.4166666666666667,0.26666666666666666,0.2,0.5,12.0,11.0,15.0,30.0
21,16-America's-Sleeping-Giant_avg,0.5769230769230769,0.7946428571428572,0.46153846153846156,0.5982142857142857,0.5982142857142857,0.7571428571428571,0.6696428571428572,0.13392857142857142,0.33035714285714285,0.15384615384615385,0.42307692307692313,0.3157894736842105,7.5,5.0,6.0,19.0
22,16-America's-Sleeping-Giant_vv3,0.6153846153846154,0.875,0.5384615384615384,0.625,0.625,0.7142857142857143,0.625,0.125,0.375,0.23076923076923078,0.38461538461538464,0.3157894736842105,8.0,5.0,6.0,19.0
23,16-America's-Sleeping-Giant_vv4,0.5384615384615384,0.7142857142857143,0.38461538461538464,0.5714285714285714,0.5714285714285714,0.8,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.07692307692307693,0.46153846153846156,0.3157894736842105,7.0,5.0,6.0,19.0
24,17-homelessness-santa-clara_avg,0.5,0.606060606060606,0.3,0.7070707070707071,0.606060606060606,1.0,0.7070707070707071,0.0,0.32323232323232326,0.175,0.5,0.06926406926406926,10.0,6.0,1.5,21.5
25,17-homelessness-santa-clara_vv3,0.55,0.5454545454545454,0.3,0.6363636363636364,0.5454545454545454,1.0,0.6363636363636364,0.0,0.09090909090909091,0.2,0.45,0.09090909090909091,11.0,6.0,2.0,22.0
26,17-homelessness-santa-clara_vv4,0.45,0.6666666666666666,0.3,0.7777777777777778,0.6666666666666666,1.0,0.7777777777777778,0.0,0.5555555555555556,0.15,0.55,0.047619047619047616,9.0,6.0,1.0,21.0
27,18-wyoming-primary-dems_avg,0.5769230769230769,0.7946428571428572,0.46153846153846156,0.9285714285714286,0.7946428571428572,1.0,0.9285714285714286,0.3839285714285714,0.3839285714285714,0.38461538461538464,0.42307692307692313,0.16041666666666665,7.5,6.0,2.5,15.5
28,18-wyoming-primary-dems_vv3,0.5384615384615384,0.7142857142857143,0.38461538461538464,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.3076923076923077,0.46153846153846156,0.13333333333333333,7.0,5.0,2.0,15.0
29,18-wyoming-primary-dems_vv4,0.6153846153846154,0.875,0.5384615384615384,1.0,0.875,1.0,1.0,0.625,0.625,0.46153846153846156,0.38461538461538464,0.1875,8.0,7.0,3.0,16.0
30,19-oakland-sues-SW-airlines_avg,0.7083333333333333,0.8888888888888888,0.625,0.4722222222222222,0.4722222222222222,0.5357142857142857,0.4722222222222222,0.11805555555555555,0.11805555555555555,0.125,0.29166666666666663,0.17142857142857143,8.5,4.0,2.5,14.5
31,19-oakland-sues-SW-airlines_vv3,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5,0.5,0.5,0.125,0.125,0.16666666666666666,0.3333333333333333,0.2,8.0,4.0,3.0,15.0
32,19-oakland-sues-SW-airlines_vv4,0.75,0.7777777777777778,0.5833333333333334,0.4444444444444444,0.4444444444444444,0.5714285714285714,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.08333333333333333,0.25,0.14285714285714285,9.0,4.0,2.0,14.0
33,2-Best-DDR-player_avg,0.6904761904761905,0.7238095238095238,0.5,0.7571428571428571,0.7238095238095238,1.0,0.7571428571428571,0.4476190476190476,0.4476190476190476,0.21428571428571427,0.30952380952380953,0.14250000000000002,14.5,10.5,3.5,24.5
34,2-Best-DDR-player_vv3,0.6666666666666666,0.7142857142857143,0.47619047619047616,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.19047619047619047,0.3333333333333333,0.16,14.0,10.0,4.0,25.0
35,2-Best-DDR-player_vv4,0.7142857142857143,0.7333333333333333,0.5238095238095238,0.8,0.7333333333333333,1.0,0.8,0.4666666666666667,0.4666666666666667,0.23809523809523808,0.2857142857142857,0.125,15.0,11.0,3.0,24.0
36,20-bill-easier-access_avg,0.5625,0.775,0.4375,0.9,0.775,1.0,0.9,0.0,0.0,0.25,0.4375,0.1111111111111111,4.5,3.5,1.0,9.0
37,20-bill-easier-access_vv3,0.5,0.75,0.375,1.0,0.75,1.0,1.0,0.0,0.0,0.25,0.5,0.1111111111111111,4.0,3.0,1.0,9.0
38,20-bill-easier-access_vv4,0.625,0.8,0.5,0.8,0.8,1.0,0.8,0.0,0.0,0.25,0.375,0.1111111111111111,5.0,4.0,1.0,9.0
39,21-trump-kamala-mispronounce_avg,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,2.0,2.0,0.0,3.0
40,21-trump-kamala-mispronounce_vv3,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,2.0,2.0,0.0,3.0
41,21-trump-kamala-mispronounce_vv4,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,2.0,2.0,0.0,3.0
42,22-Judge-rules-breona-taylor_avg,0.46875,1.0,0.46875,0.9375,0.9375,0.9375,0.9375,0.6696428571428572,0.7410714285714286,0.28125,0.53125,0.15555555555555556,7.5,7.0,3.0,19.0
43,22-Judge-rules-breona-taylor_vv3,0.4375,1.0,0.4375,1.0,1.0,1.0,1.0,0.7142857142857143,0.8571428571428571,0.3125,0.5625,0.1111111111111111,7.0,7.0,2.0,18.0
44,22-Judge-rules-breona-taylor_vv4,0.5,1.0,0.5,0.875,0.875,0.875,0.875,0.625,0.625,0.25,0.5,0.2,8.0,7.0,4.0,20.0
45,23-black-landowners-11mins_avg,0.65625,0.8090909090909091,0.53125,0.6227272727272727,0.6227272727272727,0.7708333333333333,0.6227272727272727,0.5227272727272727,0.6181818181818182,0.34375,0.34375,0.12941176470588237,10.5,6.5,2.5,18.5
46,23-black-landowners-11mins_vv3,0.625,0.8,0.5,0.7,0.7,0.875,0.7,0.5,0.6,0.375,0.375,0.2,10.0,6.0,4.0,20.0
