,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
122,29-tim-scott-deregulate_avg,0.275,0.16666666666666666,0.05,0.18333333333333332,0.13333333333333333,0.8333333333333334,0.18333333333333332,0.13333333333333333,0.13333333333333333,0.0125,0.725,0.058823529411764705,4.4,0.6,1.0,17.0
128,3-SF renewed-sweeps_avg,0.5166666666666666,0.6452214452214452,0.33333333333333337,0.453962703962704,0.453962703962704,0.7047619047619047,0.453962703962704,0.4342657342657342,0.4342657342657342,0.175,0.4833333333333333,0.07692307692307693,12.4,5.6,2.0,26.0
134,30-la-lower-rent-hikes_avg,0.2486486486486487,0.71,0.1783783783783784,0.5,0.5,0.7128571428571429,0.56,0.22000000000000003,0.22000000000000003,0.05405405405405406,0.7513513513513514,0.07025641025641025,9.2,5.6,2.8,39.8
140,31-SV-GT-vermont_bill_avg,0.68,1.0,0.68,0.96218487394958,0.96218487394958,0.96218487394958,0.5263305322128852,0.2741435035552683,0.6171407024348201,0.488,0.31999999999999995,0.09796893667861409,17.0,16.4,2.8,27.8
146,32-openai_board_avg,0.7058823529411764,0.2187079587079587,0.15294117647058825,0.8103396603396604,0.2187079587079587,1.0,0.8103396603396604,0.650972360972361,0.7354911754911756,0.09411764705882353,0.2941176470588235,0.189004329004329,12.0,2.6,4.0,21.0
152,33-human-border_patrol_towers_avg,0.47857142857142854,0.9723809523809525,0.46428571428571425,0.7772161172161173,0.7495970695970697,0.76996336996337,0.7772161172161173,0.14549450549450552,0.14549450549450552,0.2357142857142857,0.5214285714285714,0.0967741935483871,13.4,10.4,3.0,31.0
158,34-human-ca_guanranteed_income_avg,0.5259259259259259,0.9141636141636141,0.4814814814814815,0.8363858363858364,0.8363858363858364,0.9176470588235294,0.8363858363858364,0.7357753357753357,0.7357753357753357,0.4296296296296296,0.47407407407407404,0.06896551724137931,14.2,12.4,2.0,29.0
164,4-SFO-Labor-Day_avg,1.0,0.8,0.8,0.8,0.8,1.0,0.8,0.0,0.15999999999999998,0.45999999999999996,0.0,0.375,10.0,8.0,6.0,16.0
170,5-Humboldt-SF-homeless-bus_avg,0.5333333333333334,1.0,0.5333333333333334,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.3142857142857143,0.7857142857142858,0.25,0.4666666666666667,0.09010989010989011,6.4,6.0,1.2,13.2
176,6-OUSD-basic-job_avg,0.528,0.8722689075630253,0.44800000000000006,0.7160655031243267,0.7160655031243267,0.8195337995337996,0.7160655031243267,0.18097177332471448,0.348939883645766,0.20800000000000002,0.472,0.038461538461538464,13.2,7.0,1.0,26.0
182,7-District7-Candidate-Sues_avg,0.29523809523809524,0.6895238095238095,0.2,0.5542857142857143,0.5542857142857143,0.8300000000000001,0.5542857142857143,0.0,0.18666666666666668,0.14285714285714285,0.7047619047619047,0.14867149758454104,6.2,3.4,3.8,24.8
188,8-primary-recount-complete_avg,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,0.1,4.0,4.0,0.6,5.6
194,9-steph-curry-gold_avg,0.5555555555555556,0.7200000000000001,0.39999999999999997,0.7200000000000001,0.7200000000000001,1.0,0.7200000000000001,0.2,0.2,0.2444444444444444,0.4444444444444445,0.13272727272727275,5.0,3.6,1.4,10.4
