,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
48,18-wyoming-primary-dems_vv5,0.6923076923076923,0.7777777777777778,0.5384615384615384,0.7777777777777778,0.7777777777777778,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.46153846153846156,0.3076923076923077,0.1875,9.0,7.0,3.0,16.0
49,19-oakland-sues-SW-airlines_avg,0.5694444444444444,0.9067460317460317,0.513888888888889,0.5674603174603174,0.5674603174603174,0.6238095238095238,0.5674603174603174,0.07638888888888888,0.10416666666666664,0.13888888888888887,0.4305555555555555,0.05128205128205129,6.833333333333333,3.8333333333333335,0.6666666666666666,12.666666666666666
50,19-oakland-sues-SW-airlines_vv1,0.5,0.8333333333333334,0.4166666666666667,0.5,0.5,0.6,0.5,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5,0.07692307692307693,6.0,3.0,1.0,13.0
51,19-oakland-sues-SW-airlines_vv2,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.07692307692307693,6.0,4.0,1.0,13.0
52,19-oakland-sues-SW-airlines_vv3,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,6.0,4.0,0.0,12.0
53,19-oakland-sues-SW-airlines_vv4,0.6666666666666666,0.875,0.5833333333333334,0.5,0.5,0.5714285714285714,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.07692307692307693,8.0,4.0,1.0,13.0
54,19-oakland-sues-SW-airlines_vv5,0.6666666666666666,0.875,0.5833333333333334,0.5,0.5,0.5714285714285714,0.5,0.125,0.125,0.08333333333333333,0.3333333333333333,0.0,8.0,4.0,0.0,12.0
55,19-oakland-sues-SW-airlines_vv6,0.5833333333333334,0.8571428571428571,0.5,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.0,0.0,0.16666666666666666,0.4166666666666667,0.07692307692307693,7.0,4.0,1.0,13.0
56,2-Best-DDR-player_avg,0.5238095238095238,0.9090909090909091,0.4761904761904761,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.38095238095238093,0.4761904761904761,0.07196969696969698,11.0,10.0,1.6666666666666667,22.666666666666668
57,2-Best-DDR-player_vv1,0.5238095238095238,0.9090909090909091,0.47619047619047616,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091,0.45454545454545453,0.45454545454545453,0.19047619047619047,0.47619047619047616,0.045454545454545456,11.0,10.0,1.0,22.0
58,2-Best-DDR-player_vv2,0.5238095238095238,0.9090909090909091,0.47619047619047616,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091,1.0,1.0,0.47619047619047616,0.47619047619047616,0.045454545454545456,11.0,10.0,1.0,22.0
59,2-Best-DDR-player_vv3,0.5238095238095238,0.9090909090909091,0.47619047619047616,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091,1.0,1.0,0.47619047619047616,0.47619047619047616,0.125,11.0,10.0,3.0,24.0
60,20-bill-easier-access_avg,0.75,0.8333333333333334,0.625,1.0,0.8333333333333334,1.0,1.0,0.0,0.25,0.375,0.25,0.1111111111111111,6.0,5.0,1.0,9.0
61,20-bill-easier-access_vv1,0.75,0.8333333333333334,0.625,1.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.375,0.25,0.1111111111111111,6.0,5.0,1.0,9.0
62,20-bill-easier-access_vv2,0.75,0.8333333333333334,0.625,1.0,0.8333333333333334,1.0,1.0,0.0,0.5,0.375,0.25,0.1111111111111111,6.0,5.0,1.0,9.0
63,20-bill-easier-access_vv3,0.75,0.8333333333333334,0.625,1.0,0.8333333333333334,1.0,1.0,0.0,0.5,0.375,0.25,0.1111111111111111,6.0,5.0,1.0,9.0
64,20-bill-easier-access_vv4,0.75,0.8333333333333334,0.625,1.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.375,0.25,0.1111111111111111,6.0,5.0,1.0,9.0
